             NAME       GLON       GLAT     r_cl r_c_mean r_c_median r_c_mode r_c_16th r_c_84th  r_c_std r_t_mean r_t_median r_t_mode r_t_16th r_t_84th  r_t_std ell_mean ell_median ell_mode ell_16th ell_84th  ell_std theta_mean theta_median theta_mode theta_16th theta_84th theta_std   CI n_memb_k n_memb  a_f      M_mean    M_median      M_mode      M_16th      M_84th       M_std   z_mean z_median   z_mode   z_16th   z_84th   z_std   a_mean a_median  a_mode  a_16th   a_84th   a_std bf_mean bf_median bf_mode bf_16th bf_84th  bf_std Av_mean Av_median Av_mode Av_16th Av_84th  Av_std  dm_mean dm_median  dm_mode  dm_16th  dm_84th  dm_std    pmRA pmRA_std    pmDE pmDE_std         Xgc   Xgc_std         Ygc   Ygc_std        Zgc  Zgc_std        Rgc   Rgc_std  lkl N_cl    t_rlx
----------------- ---------- ---------- -------- -------- ---------- -------- -------- -------- -------- -------- ---------- -------- -------- -------- -------- -------- ---------- -------- -------- -------- -------- ---------- ------------ ---------- ---------- ---------- --------- ---- -------- ------ ---- ----------- ----------- ----------- ----------- ----------- ----------- -------- -------- -------- -------- -------- ------- -------- -------- ------- ------- -------- ------- ------- --------- ------- ------- ------- ------- ------- --------- ------- ------- ------- ------- -------- --------- -------- -------- -------- ------- ------- -------- ------- -------- ----------- --------- ----------- --------- ---------- -------- ---------- --------- ---- ---- --------
          ubc_535    325.616     -1.989 0.123247 0.107375   0.103167 0.090328 0.066907 0.148242 0.039559 0.187715   0.189896 0.196427 0.151188 0.225734  0.03384 0.271918    0.25357 0.165502 0.080098 0.467589 0.174568  -0.088413          nan  -0.075282        nan        nan  0.735272 0.92       98    110  1.0   462.67242   429.26078   394.07888   362.59115   552.68788   109.34239  0.06188  0.02101  0.18948 -0.11532  0.22817 0.28024   7.3166  7.31182 7.22845  7.1144  7.52904 0.21185 0.56541   0.56757  0.5671 0.51351 0.62162  0.0551 2.42662   2.42566 2.43794 2.34068 2.50823 0.08147 12.28672  12.28894  12.2939 12.16107 12.40935 0.12136  -3.982    0.048  -4.537    0.048  -5833.5049  143.1727  -1713.8711   97.4216   -87.9888   6.1732  6080.8661  108.8165 0.79   37   37.265
          ubc_536    326.405     -1.134 0.127226 0.135746   0.134475 0.132082 0.092148 0.179035 0.041335 0.197541   0.198715 0.197533 0.160551 0.235321 0.033158 0.267786   0.252769 0.145973 0.079197 0.456048 0.169302   0.056821          nan   0.041658        nan        nan  0.695213 0.92       52     60  1.0   375.67628   360.72065   315.61467   305.50613   457.73504    80.63744 -0.31614  -0.2526 -0.17095 -0.58931  0.05877 0.31168  7.73064  7.73287 7.75338 7.53617  7.91628 0.19316 0.50513   0.51111 0.50793 0.46667 0.55556 0.04984   3.536   3.53362  3.5225 3.41487 3.65943 0.11811  11.2827   11.2819 11.28135 11.20797 11.35699 0.07016  -3.382    0.058  -4.744    0.052  -6795.4448   33.8616  -1025.6751   22.3581   -14.7924   3.8473  6872.6453   30.3579 1.65   46   80.717
          ubc_537    330.378     -1.188 0.137565 0.079124   0.075178  0.05982 0.047489 0.112797 0.030706 0.172351   0.164327 0.151841 0.134706 0.214489 0.039105 0.230471   0.220671 0.194938 0.072281 0.382008 0.141669    -0.0251          nan  -1.207955        nan        nan  1.066998 0.86      129    134  1.0   957.26914   924.96295   910.54102   841.76726  1093.03759   151.57744  0.11855  0.45225  0.23781  0.21483  0.53105 0.16646  8.80596  8.80265 8.80102 8.77145  8.84066 0.02917 0.51284   0.51546 0.50549 0.48289 0.54639 0.03418   2.296   2.26561 2.24173 2.20053 2.42397 0.09945 12.10738  12.10915 12.10613 12.04543 12.16566 0.05772  -2.502    0.056  -2.005    0.059  -5661.5475  103.0061  -1524.7567   58.0339   -45.8531   4.2629  5862.8276   84.9961  0.9   97   68.358
          ubc_538    330.724     -0.537 0.137792 0.066535   0.059447  0.04888 0.039608 0.096578  0.02865 0.196772   0.193919 0.164767 0.147498 0.249113 0.043903 0.238187    0.22378 0.144433 0.072232 0.405672 0.150058  -0.524537          nan  -0.697848        nan        nan  0.668211 0.88      153    169  1.0  2686.11268  2658.14157   2520.0053  2415.92438  2953.70177    302.8059  0.11394  0.06542  0.22287  0.03701  0.25208 0.14376   8.3151  8.29928 8.28266 8.20041  8.45209 0.11807 0.47009   0.47027 0.47213 0.44324  0.4973 0.02794 3.78015   3.78854 3.79728 3.71959 3.82509 0.06431 12.09327  12.13007 12.19561 11.91774  12.2255 0.13935  -2.935     0.08  -4.286    0.083  -5846.0609  217.6265  -1396.8076  121.6457    -7.9554   4.7919  6010.7756  183.1977  0.9  188  129.536
          ubc_539    331.521     -0.103 0.088651 0.062724   0.058016 0.046004 0.026907 0.099495 0.035097 0.131098   0.133176 0.151592 0.099219 0.163295 0.028888 0.354068   0.336837 0.211168 0.108523 0.599084 0.219587   0.093606          nan   0.213838        nan        nan  0.746664 0.97       21     26  1.0   539.33019   508.72568   489.78357   450.76711   626.93292   112.24145  0.05168 -0.07308 -0.03846 -0.24476  0.36293  0.2565  8.07339  8.08458 8.12761 7.90271  8.24653 0.16617 0.41903    0.4127 0.42764 0.38095 0.46032 0.03916 2.07359   2.07521 2.07683 1.99771 2.15054 0.07534 11.86736  11.86999 11.89722 11.73032 11.99485 0.12593  -1.681    0.079   -1.95    0.069  -6384.1677  124.9282   -1061.119   68.0767    15.8111   2.9592    6470.84  111.9847 1.49   63    92.15
          ubc_540 331.673812  -0.572579 0.123483 0.026381    0.01883 0.010565 0.006545  0.04733 0.023471 0.108804   0.097032 0.079781 0.056556 0.169394 0.053142 0.453675    0.44808 0.236238 0.149677 0.766378 0.263638   0.505621          nan    1.32991        nan        nan  0.965418  0.0        7     10 0.85   588.93805   572.37043   553.98604   446.82718   757.61122   138.33865 -0.03012 -0.03411  0.07473 -0.22546  0.16394 0.29882  7.82791  7.82729 7.81023 7.60422  8.05348  0.2219 0.43722   0.43902 0.42024 0.39024  0.4878 0.05878 2.73006   2.73157 2.73495 2.64536   2.813 0.08347 12.10542  12.10745 12.12261 11.97998 12.22645 0.12054  -3.593    0.048  -4.029    0.048  -5866.6615  163.4362  -1333.4325   88.0825    -8.7243   3.4536  6016.2968  138.6819 1.25   41    37.29
          ubc_541    332.381      0.843 0.064585 0.071858   0.071137 0.066794 0.048251 0.095025 0.021909 0.106748   0.108996 0.117419 0.090122 0.122854 0.015234 0.575617   0.651844 0.719309 0.294403 0.781449 0.225978   0.780537          nan   0.862304        nan        nan  0.592311 0.73       33     27  1.0   859.75676   841.49833   777.49027   712.34018   992.85251    157.5827  0.11064   0.2145  0.17657  0.10928  0.84583 0.32095  6.90102  6.89988 6.90311 6.82797  6.96596 0.07805 0.50868   0.51471 0.50486 0.45588 0.55882  0.0541 3.35798   3.36505 3.38002 3.28426 3.42571 0.06847    11.66  11.65242 11.63311 11.54931 11.77679 0.11066    -2.7    0.085  -2.836    0.104   -6271.322  108.9404  -1083.1985    57.222    54.6959   2.9963   6365.008   97.4282 1.46   68   73.501
          ubc_542    333.585      0.661 0.156154 0.088032   0.087856 0.088029 0.061208 0.113543 0.025651 0.140714   0.132996 0.126016 0.113635 0.165822 0.033061 0.258874   0.245879 0.162692 0.081809 0.437952 0.160302  -0.596078          nan  -0.857881        nan        nan  0.685784 0.81       48     54  1.0   683.54081   672.10373    641.5206   600.14204    764.1019     96.9895 -0.25107  -0.3581 -0.27637 -0.51169  -0.1731 0.16978  8.38456  8.38642 8.37692 8.24358  8.54589 0.15545 0.46832   0.46491 0.46034  0.4386     0.5 0.03218 2.45153   2.44235 2.43468 2.37417  2.5374 0.08626  11.0848  11.09657  11.1017 10.97665 11.19652  0.1117  -0.436    0.078   -1.35    0.097  -6866.1667   65.9656   -731.0277   33.1865    41.0358   2.9774  6905.0471   62.2062 1.46  116   75.689
          ubc_545    335.816     -0.784 0.193953 0.198703   0.194577   0.1859  0.12367 0.273339 0.070855 0.311301   0.314787 0.348462 0.259832 0.363874  0.04778 0.302867   0.276439 0.152005 0.086453 0.524503 0.200095   0.173312          nan   0.461252        nan        nan  0.729698 0.94       89    105  1.0   696.12863   696.06834   680.21434   576.87119   828.28042   122.21917  0.11117  0.23484   0.2728  0.16626  0.45445 0.19057  7.37103  7.28365 7.23437 7.20071  7.59968 0.19117 0.44639   0.44286  0.4587     0.4 0.48571 0.04594  2.9033   2.89873 2.89129 2.81196 2.99691 0.08898 12.01724  12.01723 12.04811 11.92277 12.10794 0.08537   -1.16    0.053  -2.692    0.053  -5954.8668   60.2617  -1070.6983   28.8895   -16.8831   6.6523  6051.4433   54.5616 1.14   70  145.197
          ubc_546    338.377     -3.067 0.104867 0.093421   0.090247 0.075945 0.049264 0.136841 0.040875 0.172413   0.175728 0.192129 0.145266 0.199612 0.025688 0.303137   0.285101 0.167976 0.087866 0.512795 0.194264   0.434755          nan    1.04278        nan        nan  0.873154  0.8       48     56  1.0  1138.96534  1126.22642  1113.08183  1020.93197  1260.94111   122.24294   0.1859  0.35761  0.21983   0.3318  0.40163 0.06114  8.55753  8.55608  8.5513 8.53227  8.59771 0.03482 0.47623   0.47761 0.48534 0.44776     0.5 0.02737 2.48358   2.48201 2.48401 2.43069 2.53443  0.0531  11.1936  11.19109 11.18098 11.13148 11.25998 0.06041  -1.262    0.088  -2.709    0.081  -6553.4099  118.9964   -707.9494   48.0543    -81.961   7.5769  6591.6506  112.7763 1.32  135  117.708
          ubc_547     338.54      -1.15 0.164102 0.071809   0.059055 0.044421  0.03485 0.110174 0.044348 0.249085   0.255035 0.288696 0.191496 0.305614 0.051779 0.325471   0.316898 0.339738 0.105555 0.542713 0.196546  -0.699489          nan  -1.211968        nan        nan  0.913535 0.92      126    122  1.0   930.39399   934.46058   763.27473   754.77127  1096.20796   160.81238 -0.02727  -0.1213  -0.1792 -0.12942  0.06163 0.09186  6.90315  6.89323  6.8577 6.84145   6.9875 0.06684 0.51511    0.5122 0.50774 0.47561 0.56098 0.04231 2.26674   2.26554 2.26327 2.21365 2.32115 0.05302 12.06326  12.06292 12.05983 11.97836 12.15134 0.08307   -0.75    0.058  -1.988    0.077  -5820.2452  177.3285   -987.5892   69.5031   -34.7376   5.8346  5903.5427  162.6954 1.53   82   66.549
          ubc_548    338.718      0.175 0.086691 0.106959   0.108109 0.109884 0.071735 0.142485 0.032344 0.151483   0.156562 0.164361 0.132535 0.168874 0.018376 0.558595   0.611302 0.672556 0.321149 0.760893 0.215315   0.635676          nan   0.694468        nan        nan  0.364071 0.95       67     57  1.0   847.31826   831.85331   844.95352   711.16396   970.86751   152.69681  0.08511  0.49235  0.09417  0.24493  0.67465 0.27697   8.7759   8.8249  8.8691 8.73263  8.88898 0.17499 0.51554   0.51282 0.51574 0.47436 0.55128 0.03941 2.63202    2.5495  2.5442 2.43469 2.70411 0.31071 11.40006  11.37536 11.30947 11.25351 11.54796 0.14773   -2.07    0.086  -3.904    0.075  -6125.1569  172.6302   -863.0618   66.8911    27.6838    2.033  6186.0613  161.7185 0.95   78   39.859
          ubc_549    338.862     -1.312 0.165918 0.205885   0.208096 0.210086 0.143761 0.267669 0.057851 0.284431   0.290393 0.308134 0.248505 0.319289 0.033687 0.219016   0.197073 0.127263 0.063798  0.37471  0.14958   0.203964          nan   0.713872        nan        nan   0.83565 0.95       67     73  1.0   725.54295   747.72132   805.41282   582.23647   847.45857   118.13941 -0.19351 -0.14046 -0.27235 -0.19623 -0.03637 0.13113    7.713  7.70361 7.70462 7.52384  7.89478 0.18694   0.471   0.46914 0.46661  0.4321 0.51852 0.04185 2.61604   2.62287 2.62414 2.54446 2.69717   0.085 11.92508  11.92446 11.92788 11.87131 11.97554 0.05188  -0.804    0.196  -1.932    0.105  -5805.2685   86.7243   -974.4103   33.5609   -39.1432   5.4116  5886.5783   80.3105 1.21   82  413.172
          ubc_550    340.539     -0.373 0.099198 0.079506   0.074762 0.065549 0.041147 0.118804 0.036928 0.145663   0.149502 0.171085 0.105957  0.18317 0.033712 0.372379   0.366713 0.363636  0.12266 0.614086 0.216718   0.219465          nan   0.170307        nan        nan  0.777621 0.89       37     38  1.0  1269.74125  1270.87185  1292.56135  1082.05043  1460.96887   172.96003  0.01774 -0.16077 -0.13787 -0.22187 -0.12821 0.19027  7.92554  7.95367 7.97994 7.72083  8.10848 0.18858 0.52467   0.52381 0.52517 0.49206 0.55556 0.03332 3.01134   3.00911  3.0089 2.95797 3.06002  0.0532 11.92177  11.92481 12.05636 11.72656 12.10466 0.16583  -2.576    0.087  -4.147    0.091  -5997.7182  160.9189   -827.5854   57.1175     3.5097   3.4529  6054.5471  151.5141 1.45  127   94.903
          ubc_552     343.83     0.3507   0.1403 0.164656   0.166286 0.169519 0.114561 0.214401 0.046914  0.23861   0.241679 0.253002 0.209519 0.267366 0.027113 0.358352    0.37892  0.41734 0.209332 0.497826 0.141656  -0.200588          nan  -0.149632        nan        nan  0.366523  0.7       86     81  1.0  1425.95399  1394.64855  1336.89842  1118.02422  1714.96132   315.00627 -0.41472  -0.4538 -0.30606 -0.83835  0.14664 0.53506  6.98575  7.09546 7.11419 6.57042   7.2442 0.32542 0.51113   0.50704 0.50674 0.47183  0.5493 0.03746 3.89241   3.89822 3.90205 3.83967 3.93741 0.05239 11.71472  11.68352 11.97638 11.37708 12.01467 0.28606  -0.223     0.13  -0.386    0.113  -5876.6296  268.8155   -714.2118   78.1569    35.4219   4.0016  5919.2657  257.5524 0.97  146  114.701
          ubc_553 343.972433   1.498261  0.05167 0.048914   0.047535 0.045561 0.030062 0.067441 0.017891 0.082216   0.083397 0.086236 0.068508 0.095974 0.012666 0.251018   0.231791 0.156192 0.077453 0.425031 0.160979   0.198309          nan    1.03156        nan        nan  0.966234 0.63       37     41  1.0  1534.74421  1490.52462  1433.27503  1279.82382  1804.33951   241.26564  0.93828   0.9491  0.94747  0.93383  0.97358  0.0628  6.84201  6.85343 6.85977 6.76686  6.88243 0.06183 0.48647   0.48703  0.4822 0.46686 0.50432 0.01893 1.33205   1.34358 1.35867 1.28352 1.37237 0.04417 10.95299  10.94358 10.93996 10.88019 11.01451 0.09433   -0.56    0.145  -1.766    0.141  -6764.7267  103.8257   -455.3768   30.2518    65.9115   4.3897  6780.6384   101.506 1.28  412   39.657
          ubc_554    344.778     -0.237 0.142059 0.120752   0.118246 0.111477 0.078874 0.160909  0.03975 0.202166   0.198657 0.188497 0.165552 0.241363 0.035355 0.236945   0.221961 0.131643 0.070083  0.40116 0.150385   0.522907          nan   1.218097        nan        nan  0.995391 0.77       76     85  1.0  1096.76081  1096.75956  1119.89362   893.33065  1288.04072   182.36985 -0.22266 -0.15821 -0.06565 -0.68137  0.07038 0.34662  8.15214  8.15542 8.16622 7.97887  8.33901 0.16578 0.43692   0.43537 0.43259 0.40816 0.46939 0.03061 2.79818   2.79709 2.80659 2.68631 2.89825 0.09971  10.9331  10.92833 10.91156 10.77843 11.09961 0.16137  -0.582    0.129   -0.92    0.113  -6718.7517  106.2498   -441.5853    29.068    15.1094   3.1527  6733.2156  104.1675 1.19  148   83.788
          ubc_555    345.051     -0.453  0.11462 0.034557   0.028221 0.023884 0.019154  0.04941 0.020099 0.154432   0.155329 0.157428 0.110776 0.198825 0.039913 0.221186    0.20193 0.107842 0.061642 0.381672 0.150338   0.079761          nan   0.717163        nan        nan  0.807285 0.75       53     60  1.0   878.66123   876.84869   876.10446   753.84394  1004.06867   111.76427 -0.03475 -0.05859  0.04249 -0.11186  0.14859 0.15348  8.65188  8.68599 8.69555 8.58166  8.70625 0.07847 0.43985   0.43617 0.44431 0.40426 0.47872 0.03545 3.53495   3.53658 3.57628 3.44354 3.60839 0.08032 11.01624   11.0071 11.00199 10.93305   11.097 0.08084   -0.71    0.098  -0.514    0.103  -6702.0722   47.5621   -436.7974   12.9708     8.2751   1.7847  6716.3216   46.6356 1.64   94   29.718
          ubc_556    346.297     -2.049 0.126499 0.067514   0.063806 0.051879 0.041124 0.095826 0.025996 0.155701   0.148488 0.134804 0.120336 0.195152 0.035947 0.536297   0.544632 0.556693 0.436127   0.6374 0.102584    -0.5398          nan  -0.582663        nan        nan  0.137499 0.63       78     76  1.0    708.7555    701.0425   682.98708   625.82355   797.55574    94.36958  0.05704  0.25833  0.04635  -0.0461  0.31518 0.18104  8.67448  8.65751 8.64559 8.59836  8.76099 0.08254 0.46121   0.46667 0.46602 0.42222     0.5 0.03888 2.52444   2.52106 2.50587 2.43714 2.62454 0.09974 11.03495   11.0242  10.9969 10.95444 11.12223 0.07878   0.098    0.075  -0.752    0.097  -6576.6497   68.6649   -429.5893   16.9688   -43.6391   3.4242  6590.6943     67.45 1.27   92   26.751
          ubc_557    346.913      1.371 0.417239 0.361371   0.340811 0.277858 0.216311 0.519044 0.141629 0.671048   0.674355 0.674437 0.584753   0.7605 0.083986  0.29825   0.306953 0.351255 0.127784 0.451761 0.148767  -0.252923          nan  -0.288495        nan        nan  0.430366 0.81      159    149  1.0   468.42047   465.61731   381.67259   375.38388   550.63108    89.92056 -0.05135 -0.40885 -0.01034 -0.53313  0.34421 0.40658   8.3622  8.38143 8.38919 8.21929  8.54265 0.17043  0.3209     0.325 0.32258  0.2875    0.35  0.0304 1.54017   1.55321 1.56424 1.37031 1.68955 0.15477 10.79522  10.79685 10.80097 10.74298  10.8489 0.04921   1.468    0.069   -0.44    0.083  -6874.4565   27.2803   -339.0085    8.4458    57.6462   4.7217  6882.7982   26.9237 1.34   80   86.489
          ubc_558     347.35     -1.375 0.234016 0.186825   0.173716 0.149599 0.115824 0.264816 0.074593 0.391956   0.411786 0.432082 0.319883 0.449953 0.063649 0.706795   0.734921 0.757138 0.613051 0.784772 0.093704   0.922171          nan   1.079492        nan        nan  0.856447 0.87      360    330  1.0  1785.00809   1926.7499  1950.57089  1169.50146   2155.4826   396.07666 -0.90186  0.00719 -0.90174 -0.83034  0.02689 0.38615  6.56631   6.5679 6.57185 6.55787  6.57341 0.01071 0.52356   0.51923 0.51764 0.48264 0.56593  0.0418 3.82536   3.82296 3.81818 3.75592 3.90093  0.0707  12.2154   12.2176   12.218 12.17646   12.257 0.04698   -0.72    0.092  -1.979     0.15  -5543.3658  116.7478   -625.2292   26.5857   -49.1965   6.7476  5578.7116  113.3649 1.85  184  201.974
          ubc_559    347.706     -0.915 0.944021 1.128486   1.115987 1.116934 1.054383 1.175613 0.095987 1.187196   1.158851 1.153417 1.117325 1.211558 0.107378   0.6865   0.675212 0.672674 0.642431 0.715711   0.0587  -0.835129          nan   -0.94715        nan        nan  0.482074  0.0     1251   1261  0.8  1110.96893  1109.36736  1153.04711   973.04039  1268.12193   132.62211  0.96126  0.97266  0.97754   0.9428  0.98182 0.03059  7.76649  7.67948 7.59613 7.49864  8.14829 0.29071 0.47963      0.48 0.47876    0.44    0.52 0.04194 3.44726   3.44504 3.43186 3.35711 3.54885 0.10165 11.69577  11.69988 11.70531 11.59719 11.80335 0.09968  -0.508    0.081  -1.421    0.074  -6040.5857  183.7092   -503.4882   40.4156   -17.1814   3.8388  6061.5722  179.7543 0.35  106   12.631
          ubc_560    348.586      4.003 0.133794 0.038892   0.033779 0.024048 0.017962 0.061692 0.021662  0.11187    0.09938 0.087197 0.072981 0.154002   0.0448 0.349881   0.358749 0.416131 0.129204  0.55385 0.188914  -0.514131          nan  -0.566569        nan        nan  0.612504 0.87       19     18  1.0   302.73229   297.51635   304.26529   244.21822   350.01246    67.70304 -0.15615  0.45506 -0.37291 -0.35972  0.85027 0.51049  8.71121  8.73421 8.75308 8.57177  8.82571 0.12585 0.46911   0.45652 0.43905 0.43478 0.52174 0.04487 2.06874   2.08844 2.18931 1.84005 2.27826 0.20516 10.77038  10.77115 10.77724 10.73281 10.80725 0.03676   0.727    0.078  -0.679    0.084  -6921.2115   27.9664   -287.5869    5.6901   124.0824   2.7195  6928.3386   27.6871  1.0   46   16.874
          ubc_561    350.444     -0.984 0.127047 0.091947   0.091619 0.090579 0.066929  0.11608 0.024053 0.140081   0.133918 0.126744  0.11433 0.165644 0.028774 0.269537    0.26789 0.303643 0.092672 0.436986 0.154401   0.077444          nan   0.080094        nan        nan  0.431981 0.61       69     66  1.0   759.17934   756.97895   709.90287   629.60649   898.95829   127.47237 -0.36649 -0.54392 -0.39426 -0.67197 -0.30329 0.21398  8.44751  8.44769  8.4297  8.3278  8.60109 0.15466 0.44059    0.4433 0.44966 0.40206 0.47423 0.03738 3.24911   3.29513 3.32894  3.1029 3.37638 0.14969 11.01526  11.01869 11.03035 10.92615 11.10106 0.08294   0.104     0.09  -3.963    0.095  -6710.7251   49.1253   -273.5203    8.0649    -6.4465   2.0658  6716.4973   48.7803 1.37   98   33.994
          ubc_562    350.818     -2.235 0.169681   0.1024   0.093643 0.078387 0.058701 0.150319 0.044382 0.229259   0.225567 0.216142 0.184076 0.275989 0.045296 0.337751   0.352895 0.396653 0.163927 0.500932  0.15719  -0.781104          nan  -0.967775        nan        nan  0.632591 0.84      144    135  1.0  1791.87068  1731.25916   1518.1817  1492.56605  2141.10583    300.8145 -1.17569 -0.73694 -1.20822 -0.76957 -0.72527 0.07836  6.54573  6.53882 6.53444 6.52972  6.54888 0.05329 0.51615   0.52121 0.52025 0.47879 0.55152 0.03911 3.96121   3.95924  3.9568 3.91806 4.00352 0.04301 11.82598  11.82648  11.8239 11.79607 11.85939 0.03732  -0.174    0.099  -2.643    0.089  -5917.2708  219.7552   -390.2238   35.2871   -75.0088  10.0857  5930.5488  216.7404  1.3  166  169.691
          ubc_563    353.873      5.971    0.276 0.133399    0.11923 0.098083 0.078187 0.196195 0.058215 0.337075   0.327583 0.297621 0.263015  0.41398 0.073425 0.305353    0.31608 0.350128 0.144542 0.453943  0.14467  -0.145242          nan  -0.174631        nan        nan  0.401079 0.61       89     85  1.0   352.19218   350.15033   358.19689   290.59262   421.02292    62.96495 -0.43355  -0.6402 -0.39891  -0.9056 -0.40002 0.27116  8.35081  8.34802 8.32845 8.14566  8.55629 0.20219 0.48465      0.48 0.48823 0.45333    0.52 0.03767 2.02898   2.03283 2.03564 1.88946 2.17523 0.14984 10.22407  10.22459 10.22063 10.15713 10.29508 0.06522   -0.53    0.108  -4.178    0.121  -7237.0665    30.207    -118.504    3.5141   138.7276   3.3373  7239.3608   30.0952  1.4   76   19.015
